,SE_4_DE_LU,DE_LU_SE_4,SE_4_DK_2,DK_2_SE_4,SE_4_LT,LT_SE_4,SE_4_PL,PL_SE_4,SE_4_SE_3,SE_3_SE_4,SE_4_DE_LU_net_export,SE_4_DK_2_net_export,SE_4_LT_net_export,SE_4_PL_net_export,SE_4_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,161.09668375,0.0,1097.155,0.0,732.549164,0.0,596.35,0.0,0.0,3737.9782715,161.09668375,1097.155,732.549164,596.35,-3737.9782715,-1150.82742375,None,SE_4,2026-04-23
2026-01-01 01:00:00+00:00,154.12928325000001,0.0,806.485,0.0,732.4445955,0.0,596.85,0.0,0.0,3124.4294435,154.12928325000001,806.485,732.4445955,596.85,-3124.4294435,-834.5205647500002,None,SE_4,2026-04-23
2026-01-01 02:00:00+00:00,0.0,50.962404250000006,362.40250000000003,0.0,730.6417692499999,0.0,579.3000000000001,0.0,0.0,2228.08996575,-50.962404250000006,362.40250000000003,730.6417692499999,579.3000000000001,-2228.08996575,-606.7081007500001,None,SE_4,2026-04-23
2026-01-01 03:00:00+00:00,0.0,112.84267025,111.7825,18.226778,655.59143075,0.0,423.34999999999997,0.0,0.0,1592.3952637500001,-112.84267025,93.555722,655.59143075,423.34999999999997,-1592.3952637500001,-532.7407812500003,None,SE_4,2026-04-23
2026-01-01 04:00:00+00:00,0.0,203.5026095,554.7175,0.0,630.69589225,0.0,97.425,0.0,0.0,1767.71746825,-203.5026095,554.7175,630.69589225,97.425,-1767.71746825,-688.3816855,None,SE_4,2026-04-23
2026-01-01 05:00:00+00:00,0.0,203.45441424999999,469.8475,0.0,655.6890105,0.0,48.7125,16.25,0.0,1566.4112245000001,-203.45441424999999,469.8475,655.6890105,32.4625,-1566.4112245000001,-611.8666282500001,[SYSTEM] PHYS_BILATERAL_ZERO_[PL]_LINEAR,SE_4,2026-04-23
2026-01-01 06:00:00+00:00,0.0,203.46266925,214.58499999999998,0.0,718.3213805,0.0,0.0,32.5,0.0,1340.7672425,-203.46266925,214.58499999999998,718.3213805,-32.5,-1340.7672425,-643.8235312500001,None,SE_4,2026-04-23
2026-01-01 07:00:00+00:00,0.0,203.43652350000002,419.175,0.0,731.63768025,0.0,0.0,573.6,0.0,1005.06443775,-203.43652350000002,419.175,731.63768025,-573.6,-1005.06443775,-631.288281,None,SE_4,2026-04-23
2026-01-01 08:00:00+00:00,0.0,203.42827599999998,424.9375,0.0,732.246811,0.0,0.0,616.7,0.0,885.14236425,-203.42827599999998,424.9375,732.246811,-616.7,-885.14236425,-548.0863292500001,None,SE_4,2026-04-23
2026-01-01 09:00:00+00:00,0.0,203.41863225,162.305,0.0,701.312851,0.0,0.0,616.6,0.0,638.8463595000001,-203.41863225,162.305,701.312851,-616.6,-638.8463595000001,-595.2471407500001,None,SE_4,2026-04-23
2026-01-01 10:00:00+00:00,0.0,203.43513475,0.5175,231.6204415,705.59249875,0.0,0.0,616.975,0.0,422.72792825,-203.43513475,-231.1029415,705.59249875,-616.975,-422.72792825,-768.64850575,None,SE_4,2026-04-23
2026-01-01 11:00:00+00:00,0.0,203.41588575,0.0,93.40394025,727.51367175,0.0,0.0,593.6,0.0,704.6237945,-203.41588575,-93.40394025,727.51367175,-593.6,-704.6237945,-867.5299487500001,None,SE_4,2026-04-23
2026-01-01 12:00:00+00:00,0.0,203.417244,0.0,189.101471,725.72357175,0.0,0.0,327.425,0.0,968.45741275,-203.417244,-189.101471,725.72357175,-327.425,-968.45741275,-962.6775560000001,None,SE_4,2026-04-23
2026-01-01 13:00:00+00:00,0.0,203.3910905,0.0,316.93291875,588.66789225,0.0,32.025,163.7125,0.0,1151.131058,-203.3910905,-316.93291875,588.66789225,-131.6875,-1151.131058,-1214.474675,[SYSTEM] PHYS_BILATERAL_ZERO_[PL]_LINEAR,SE_4,2026-04-23
2026-01-01 14:00:00+00:00,0.0,203.39384475,0.0,108.51527225000001,702.79794325,0.0,64.05,0.0,0.0,1686.374237,-203.39384475,-108.51527225000001,702.79794325,64.05,-1686.374237,-1231.43541075,None,SE_4,2026-04-23
2026-01-01 15:00:00+00:00,0.0,203.39521775,44.8375,52.36518625,729.958389,0.0,92.95,0.0,0.0,1981.627808,-203.39521775,-7.527686250000002,729.958389,92.95,-1981.627808,-1369.642323,None,SE_4,2026-04-23
2026-01-01 16:00:00+00:00,0.0,156.25661474999998,117.48500000000001,0.0,693.9502104999999,0.0,40.2,0.0,0.0,2119.08520525,-156.25661474999998,117.48500000000001,693.9502104999999,40.2,-2119.08520525,-1423.7066095,None,SE_4,2026-04-23
2026-01-01 17:00:00+00:00,0.0,70.27417125,449.85,0.0,730.29266375,0.0,97.975,0.0,0.0,2580.89904775,-70.27417125,449.85,730.29266375,97.975,-2580.89904775,-1373.0555552500002,None,SE_4,2026-04-23
2026-01-01 18:00:00+00:00,0.0,163.60540600000002,436.28,0.0,731.887207,0.0,98.325,0.0,0.0,2536.79669175,-163.60540600000002,436.28,731.887207,98.325,-2536.79669175,-1433.90989075,None,SE_4,2026-04-23
2026-01-01 19:00:00+00:00,0.0,203.395233,566.5174999999999,0.0,657.9436795,0.0,58.925,0.0,0.0,2547.96667475,-203.395233,566.5174999999999,657.9436795,58.925,-2547.96667475,-1467.97572825,None,SE_4,2026-04-23
2026-01-01 20:00:00+00:00,0.0,202.63652050000002,492.52,0.0,652.62698375,0.0,0.0,34.375,0.0,2318.45880125,-202.63652050000002,492.52,652.62698375,-34.375,-2318.45880125,-1410.323338,None,SE_4,2026-04-23
2026-01-01 21:00:00+00:00,0.0,195.994091,553.0225,0.0,720.494873,0.0,0.0,547.825,0.0,1938.8342897500002,-195.994091,553.0225,720.494873,-547.825,-1938.8342897500002,-1409.13600775,None,SE_4,2026-04-23
2026-01-01 22:00:00+00:00,0.0,203.42414100000002,346.32,0.0,722.0020905,0.0,0.0,616.525,0.0,1586.74365225,-203.42414100000002,346.32,722.0020905,-616.525,-1586.74365225,-1338.37070275,None,SE_4,2026-04-23
2026-01-01 23:00:00+00:00,0.0,203.432396,301.325,0.0,474.6169585,0.0,0.0,616.675,0.0,1172.8108825,-203.432396,301.325,474.6169585,-616.675,-1172.8108825,-1216.9763199999998,None,SE_4,2026-04-23
2026-01-02 00:00:00+00:00,0.0,203.43927775,643.1600000000001,0.0,580.1668015,0.0,0.0,616.825,0.0,1643.8636475,-203.43927775,643.1600000000001,580.1668015,-616.825,-1643.8636475,-1240.80112375,None,SE_4,2026-04-23
2026-01-02 01:00:00+00:00,0.0,203.43927,549.8475,0.0,656.2816162500001,0.0,0.0,616.95,0.0,1597.1274415,-203.43927,549.8475,656.2816162500001,-616.95,-1597.1274415,-1211.38759525,None,SE_4,2026-04-23
2026-01-02 02:00:00+00:00,0.0,203.42273675,782.685,0.0,629.20101925,0.0,0.0,617.075,0.0,1931.083771,-203.42273675,782.685,629.20101925,-617.075,-1931.083771,-1339.6954885000002,None,SE_4,2026-04-23
2026-01-02 03:00:00+00:00,0.0,203.431015,958.5775,0.0,607.96389775,0.0,0.0,594.3,0.0,2270.63525375,-203.431015,958.5775,607.96389775,-594.3,-2270.63525375,-1501.824871,None,SE_4,2026-04-23
2026-01-02 04:00:00+00:00,0.0,163.52828975,675.76,0.0,373.5273255,0.0,0.0,381.7,0.0,2109.4078675,-163.52828975,675.76,373.5273255,-381.7,-2109.4078675,-1605.34883175,None,SE_4,2026-04-23
2026-01-02 05:00:00+00:00,45.550991,106.9919855,714.8299999999999,0.0,162.6853715,0.0,21.475,23.05,0.0,2657.486023,-61.440994499999995,714.8299999999999,162.6853715,-1.5749999999999993,-2657.486023,-1842.986646,None,SE_4,2026-04-23
2026-01-02 06:00:00+00:00,174.2699825,0.0,1140.6,0.0,447.373062,0.0,209.1,0.0,0.0,4063.7908325,174.2699825,1140.6,447.373062,209.1,-4063.7908325,-2092.447788,None,SE_4,2026-04-23
2026-01-02 07:00:00+00:00,216.94726574999999,0.0,1176.9625,0.0,560.682144,0.0,297.825,0.0,0.0,4486.45397975,216.94726574999999,1176.9625,560.682144,297.825,-4486.45397975,-2234.0370700000003,None,SE_4,2026-04-23
2026-01-02 08:00:00+00:00,212.995411,0.0,1201.6425,0.0,411.67905425000004,0.0,297.775,0.0,0.0,4411.3065185,212.995411,1201.6425,411.67905425000004,297.775,-4411.3065185,-2287.21455325,None,SE_4,2026-04-23
2026-01-02 09:00:00+00:00,7.668254,0.0,1201.6375,0.0,547.799332,0.0,297.6,0.0,0.0,4358.1779785,7.668254,1201.6375,547.799332,297.6,-4358.1779785,-2303.4728925,None,SE_4,2026-04-23
2026-01-02 10:00:00+00:00,0.0,0.0,1182.005,0.0,699.74366775,0.0,297.95,0.0,0.0,4454.9868165,0.0,1182.005,699.74366775,297.95,-4454.9868165,-2275.28814875,None,SE_4,2026-04-23
2026-01-02 11:00:00+00:00,33.665143,0.0,1205.665,0.0,731.9035034999999,0.0,271.775,0.0,0.0,4531.2574465,33.665143,1205.665,731.9035034999999,271.775,-4531.2574465,-2288.2488,None,SE_4,2026-04-23
2026-01-02 12:00:00+00:00,211.4408225,0.0,1117.02,0.0,710.15997325,0.0,149.625,0.0,0.0,4375.755371,211.4408225,1117.02,710.15997325,149.625,-4375.755371,-2187.50957525,None,SE_4,2026-04-23
2026-01-02 13:00:00+00:00,211.48074725,0.0,1097.1175,0.0,732.68682875,0.0,297.67499999999995,0.0,0.0,4562.1917725,211.48074725,1097.1175,732.68682875,297.67499999999995,-4562.1917725,-2223.2316965,None,SE_4,2026-04-23
2026-01-02 14:00:00+00:00,74.05394025,0.0,1239.2,0.0,732.9719542500001,0.0,297.825,0.0,0.0,4696.20446775,74.05394025,1239.2,732.9719542500001,297.825,-4696.20446775,-2352.1535732499997,None,SE_4,2026-04-23
2026-01-02 15:00:00+00:00,6.233468,0.0,1126.8975,0.0,732.89244075,0.0,297.725,0.0,0.0,4550.4768065,6.233468,1126.8975,732.89244075,297.725,-4550.4768065,-2386.72839775,None,SE_4,2026-04-23
2026-01-02 16:00:00+00:00,179.65659725,0.0,714.08,0.0,732.89312725,0.0,296.625,0.0,0.0,4286.5512695,179.65659725,714.08,732.89312725,296.625,-4286.5512695,-2363.2965449999997,None,SE_4,2026-04-23
2026-01-02 17:00:00+00:00,6.18114475,0.0,578.91,0.0,721.26452625,0.0,379.75,0.0,0.0,4008.10455325,6.18114475,578.91,721.26452625,379.75,-4008.10455325,-2321.99888225,None,SE_4,2026-04-23
2026-01-02 18:00:00+00:00,0.0,0.0,478.8625,0.0,727.91036975,0.0,413.45,0.0,0.0,3827.784729,0.0,478.8625,727.91036975,413.45,-3827.784729,-2207.56185925,None,SE_4,2026-04-23
2026-01-02 19:00:00+00:00,112.36903025000001,0.0,517.0250000000001,0.0,533.01700575,0.0,425.925,0.0,0.0,3679.638977,112.36903025000001,517.0250000000001,533.01700575,425.925,-3679.638977,-2091.302941,None,SE_4,2026-04-23
2026-01-02 20:00:00+00:00,216.956909,0.0,458.945,0.0,672.7679595,0.0,494.54999999999995,0.0,0.0,3827.5048217500002,216.956909,458.945,672.7679595,494.54999999999995,-3827.5048217500002,-1984.2849532500004,None,SE_4,2026-04-23
2026-01-02 21:00:00+00:00,216.940384,0.0,688.4125,0.0,473.37828049999996,0.0,492.775,0.0,0.0,3802.10644525,216.940384,688.4125,473.37828049999996,492.775,-3802.10644525,-1930.60028075,None,SE_4,2026-04-23
2026-01-02 22:00:00+00:00,216.91147975,0.0,768.0675,0.0,549.01100175,0.0,467.75,0.0,0.0,3833.506897,216.91147975,768.0675,549.01100175,467.75,-3833.506897,-1831.7669155000003,None,SE_4,2026-04-23
2026-01-02 23:00:00+00:00,216.92937075,0.0,991.8399999999999,0.0,679.623184,0.0,484.0,0.0,0.0,4075.925171,216.92937075,991.8399999999999,679.623184,484.0,-4075.925171,-1703.5326162499996,None,SE_4,2026-04-23
2026-01-03 00:00:00+00:00,216.907356,0.0,1041.49,0.0,600.42979425,0.0,361.675,0.0,0.0,3820.68121325,216.907356,1041.49,600.42979425,361.675,-3820.68121325,-1600.179063,None,SE_4,2026-04-23
2026-01-03 01:00:00+00:00,216.88121775000002,0.0,1088.4425,0.0,593.9211425,0.0,228.175,0.0,0.0,3614.9194335,216.88121775000002,1088.4425,593.9211425,228.175,-3614.9194335,-1487.4995732500001,None,SE_4,2026-04-23
2026-01-03 02:00:00+00:00,216.8798445,0.0,1039.24,0.0,695.9736785,0.0,246.02499999999998,0.0,0.0,3675.9109495000002,216.8798445,1039.24,695.9736785,246.02499999999998,-3675.9109495000002,-1477.7924265000001,None,SE_4,2026-04-23
2026-01-03 03:00:00+00:00,216.8880805,0.0,1019.2075,0.0,724.479187,0.0,242.8,0.0,0.0,3672.16345225,216.8880805,1019.2075,724.479187,242.8,-3672.16345225,-1468.78868475,None,SE_4,2026-04-23
2026-01-03 04:00:00+00:00,216.881218,0.0,1124.0075000000002,0.0,698.99165325,0.0,251.425,0.0,0.0,3803.198547,216.881218,1124.0075000000002,698.99165325,251.425,-3803.198547,-1511.8931757499995,None,SE_4,2026-04-23
2026-01-03 05:00:00+00:00,216.87845975,0.0,1129.535,0.0,730.4465942500001,0.0,221.7,0.0,0.0,3877.534912,216.87845975,1129.535,730.4465942500001,221.7,-3877.534912,-1578.974858,None,SE_4,2026-04-23
2026-01-03 06:00:00+00:00,216.88121,0.0,1157.0225,0.0,683.97947675,0.0,232.575,0.0,0.0,4020.243164,216.88121,1157.0225,683.97947675,232.575,-4020.243164,-1729.7849772499999,None,SE_4,2026-04-23
2026-01-03 07:00:00+00:00,216.881214,0.0,1211.345,0.0,599.54863,0.0,253.9,0.0,0.0,4164.051758,216.881214,1211.345,599.54863,253.9,-4164.051758,-1882.3769139999995,None,SE_4,2026-04-23
2026-01-03 08:00:00+00:00,216.8825875,0.0,1251.5925,0.0,659.9657745000001,0.0,193.625,0.0,0.0,4313.35888675,216.8825875,1251.5925,659.9657745000001,193.625,-4313.35888675,-1991.2930247500003,None,SE_4,2026-04-23
2026-01-03 09:00:00+00:00,215.63367825,0.0,1288.5,0.0,560.76586925,0.0,40.875,0.0,0.0,4210.31726075,215.63367825,1288.5,560.76586925,40.875,-4210.31726075,-2104.54271325,None,SE_4,2026-04-23
2026-01-03 10:00:00+00:00,216.744892,0.0,1157.7525,0.0,649.0589902500001,0.0,15.35,0.0,0.0,4168.61523425,216.744892,1157.7525,649.0589902500001,15.35,-4168.61523425,-2129.7088519999998,None,SE_4,2026-04-23
2026-01-03 11:00:00+00:00,216.87846375,0.0,1008.0825,0.0,484.62568675,0.0,14.525,0.0,0.0,4070.06072975,216.87846375,1008.0825,484.62568675,14.525,-4070.06072975,-2345.94907925,None,SE_4,2026-04-23
2026-01-03 12:00:00+00:00,216.8839605,0.0,1037.3274999999999,0.0,382.97403725,0.0,144.075,0.0,0.0,4118.68695075,216.8839605,1037.3274999999999,382.97403725,144.075,-4118.68695075,-2337.4264529999996,None,SE_4,2026-04-23
2026-01-03 13:00:00+00:00,216.8784675,0.0,667.315,0.0,700.15823375,0.0,365.775,0.0,0.0,4246.8355715,216.8784675,667.315,700.15823375,365.775,-4246.8355715,-2296.7088702499996,None,SE_4,2026-04-23
2026-01-03 14:00:00+00:00,216.88259125000002,0.0,510.28749999999997,0.0,652.98982225,0.0,380.85,0.0,0.0,4231.78955075,216.88259125000002,510.28749999999997,652.98982225,380.85,-4231.78955075,-2470.7796372499997,None,SE_4,2026-04-23
2026-01-03 15:00:00+00:00,153.58952625,0.0,772.3299999999999,0.0,464.66561875,0.0,359.95,0.0,0.0,4387.41638175,153.58952625,772.3299999999999,464.66561875,359.95,-4387.41638175,-2636.8812367500004,None,SE_4,2026-04-23
2026-01-03 16:00:00+00:00,40.401205,0.0,857.8275,0.0,304.42463675,0.0,312.375,0.0,0.0,4217.73083475,40.401205,857.8275,304.42463675,312.375,-4217.73083475,-2702.7024930000002,None,SE_4,2026-04-23
2026-01-03 17:00:00+00:00,201.44829925,0.0,618.9475,0.0,298.01776875,0.0,430.0,0.0,0.0,4234.7403564999995,201.44829925,618.9475,298.01776875,430.0,-4234.7403564999995,-2686.3267884999996,None,SE_4,2026-04-23
2026-01-03 18:00:00+00:00,216.87984475000002,0.0,326.4325,0.0,453.83100125,0.0,539.3,0.0,0.0,4230.28759775,216.87984475000002,326.4325,453.83100125,539.3,-4230.28759775,-2693.84425175,None,SE_4,2026-04-23
2026-01-03 19:00:00+00:00,216.87434000000002,0.0,579.5025,0.0,297.10279075,0.0,489.45000000000005,0.0,0.0,4187.10022,216.87434000000002,579.5025,297.10279075,489.45000000000005,-4187.10022,-2604.1705892500004,None,SE_4,2026-04-23
2026-01-03 20:00:00+00:00,215.86775599999999,0.0,758.8475,0.0,331.788559,0.0,470.6,0.0,0.0,4369.930297999999,215.86775599999999,758.8475,331.788559,470.6,-4369.930297999999,-2592.8264829999994,None,SE_4,2026-04-23
2026-01-03 21:00:00+00:00,216.87434000000002,0.0,978.3775,0.0,242.72404475,0.0,392.425,0.0,0.0,4392.36047375,216.87434000000002,978.3775,242.72404475,392.425,-4392.36047375,-2561.959589,None,SE_4,2026-04-23
2026-01-03 22:00:00+00:00,216.86883175,0.0,1210.2,0.0,124.42875500000001,0.0,436.725,0.0,0.0,4509.1291505,216.86883175,1210.2,124.42875500000001,436.725,-4509.1291505,-2520.90656375,None,SE_4,2026-04-23
2026-01-03 23:00:00+00:00,216.8674545,0.0,1224.2475,0.0,0.0,97.09792525,338.3,0.0,0.0,4146.99114975,216.8674545,1224.2475,-97.09792525,338.3,-4146.99114975,-2464.6741205,None,SE_4,2026-04-23
2026-01-04 00:00:00+00:00,216.85643775,0.0,1272.4550000000002,0.0,0.0,151.4611665,380.15,0.0,0.0,4124.21215825,216.85643775,1272.4550000000002,-151.4611665,380.15,-4124.21215825,-2406.2118870000004,None,SE_4,2026-04-23
2026-01-04 01:00:00+00:00,216.84955175,0.0,1271.0774999999999,0.0,0.0,152.8181455,566.925,0.0,0.0,4249.631225749999,216.84955175,1271.0774999999999,-152.8181455,566.925,-4249.631225749999,-2347.5973194999997,None,SE_4,2026-04-23
2026-01-04 02:00:00+00:00,216.8536835,0.0,1262.5025,0.0,0.0,102.9766065,557.475,0.0,0.0,4249.428955,216.8536835,1262.5025,-102.9766065,557.475,-4249.428955,-2315.5743780000003,None,SE_4,2026-04-23
2026-01-04 03:00:00+00:00,216.8440435,0.0,1131.6125,0.0,88.25651,0.0,548.175,0.0,0.0,4288.06481925,216.8440435,1131.6125,88.25651,548.175,-4288.06481925,-2303.1767657500004,None,SE_4,2026-04-23
2026-01-04 04:00:00+00:00,216.8385355,0.0,1098.4675,0.0,167.61001975,0.0,448.175,0.0,0.0,4091.89416475,216.8385355,1098.4675,167.61001975,448.175,-4091.89416475,-2160.8031095,None,SE_4,2026-04-23
2026-01-04 05:00:00+00:00,216.8412895,0.0,1086.505,0.0,230.63415925,0.0,501.275,0.0,0.0,4126.758545,216.8412895,1086.505,230.63415925,501.275,-4126.758545,-2091.5030962499995,None,SE_4,2026-04-23
2026-01-04 06:00:00+00:00,216.85781475,0.0,1139.35,0.0,241.3994485,0.0,445.175,0.0,0.0,4183.03637725,216.85781475,1139.35,241.3994485,445.175,-4183.03637725,-2140.2541140000003,None,SE_4,2026-04-23
2026-01-04 07:00:00+00:00,216.84679775,0.0,1271.55,0.0,452.70801525,0.0,317.975,0.0,0.0,4303.216675,216.84679775,1271.55,452.70801525,317.975,-4303.216675,-2044.1368619999998,None,SE_4,2026-04-23
2026-01-04 08:00:00+00:00,212.90182099999998,0.0,1217.0525,0.0,653.38714575,0.0,327.2,0.0,0.0,4451.7834475,212.90182099999998,1217.0525,653.38714575,327.2,-4451.7834475,-2041.24198075,None,SE_4,2026-04-23
2026-01-04 09:00:00+00:00,7.65999275,0.0,827.225,0.0,688.3397064999999,0.0,250.775,0.0,0.0,3841.13604725,7.65999275,827.225,688.3397064999999,250.775,-3841.13604725,-2067.136348,None,SE_4,2026-04-23
2026-01-04 10:00:00+00:00,0.0,0.0,589.76,0.0,732.1043855,0.0,0.0,33.65,0.0,3345.88732925,0.0,589.76,732.1043855,-33.65,-3345.88732925,-2057.6729437500003,None,SE_4,2026-04-23
2026-01-04 11:00:00+00:00,0.0,0.0,580.63,0.0,729.47669975,0.0,0.0,430.25,0.0,2901.8616335,0.0,580.63,729.47669975,-430.25,-2901.8616335,-2022.0049337500002,None,SE_4,2026-04-23
2026-01-04 12:00:00+00:00,0.0,0.0,7.465,142.58200399999998,732.79457075,0.0,63.55,215.125,0.0,2640.236267,0.0,-135.11700399999998,732.79457075,-151.575,-2640.236267,-2194.13370025,[SYSTEM] PHYS_BILATERAL_ZERO_[PL]_LINEAR,SE_4,2026-04-23
2026-01-04 13:00:00+00:00,0.0,0.0,81.16,86.2406005,732.83050525,0.0,127.1,0.0,0.0,2868.453369,0.0,-5.080600500000003,732.83050525,127.1,-2868.453369,-2013.60346425,None,SE_4,2026-04-23
2026-01-04 14:00:00+00:00,0.0,0.0,93.7775,40.54447175,732.6988065,0.0,187.55,0.0,0.0,3062.972351,0.0,53.233028250000004,732.6988065,187.55,-3062.972351,-2089.49051625,None,SE_4,2026-04-23
2026-01-04 15:00:00+00:00,0.0,0.0,9.9975,133.8168375,732.7945555,0.0,280.775,0.0,0.0,3181.5982665,0.0,-123.81933749999999,732.7945555,280.775,-3181.5982665,-2291.8480485,None,SE_4,2026-04-23
2026-01-04 16:00:00+00:00,0.0,0.0,371.33,0.0,697.62484725,0.0,0.0,31.4,0.0,3379.92541525,0.0,371.33,697.62484725,-31.4,-3379.92541525,-2342.370568,None,SE_4,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,905.9275,0.0,592.24716175,0.0,0.0,367.825,0.0,3423.446472,0.0,905.9275,592.24716175,-367.825,-3423.446472,-2293.09681025,None,SE_4,2026-04-23
2026-01-04 18:00:00+00:00,0.0,0.0,1007.1750000000001,0.0,682.014786,0.0,0.0,226.05,0.0,3707.64416525,0.0,1007.1750000000001,682.014786,-226.05,-3707.64416525,-2244.50437925,None,SE_4,2026-04-23
2026-01-04 19:00:00+00:00,0.0,0.0,1074.5425,0.0,668.984207,0.0,152.625,0.0,0.0,4127.8027955,0.0,1074.5425,668.984207,152.625,-4127.8027955,-2231.6510885,None,SE_4,2026-04-23
2026-01-04 20:00:00+00:00,0.0,0.0,1052.6975,0.0,702.483322,0.0,473.1,0.0,0.0,4481.0948485,0.0,1052.6975,702.483322,473.1,-4481.0948485,-2252.8140264999997,None,SE_4,2026-04-23
2026-01-04 21:00:00+00:00,50.947278749999995,0.0,1120.6425,0.0,688.77743525,0.0,464.6,0.0,0.0,4560.595336750001,50.947278749999995,1120.6425,688.77743525,464.6,-4560.595336750001,-2235.628122750001,None,SE_4,2026-04-23
2026-01-04 22:00:00+00:00,8.8207655,0.0,1257.9524999999999,0.0,660.2370452499999,0.0,203.525,0.0,0.0,4350.423584,8.8207655,1257.9524999999999,660.2370452499999,203.525,-4350.423584,-2219.88827325,None,SE_4,2026-04-23
2026-01-04 23:00:00+00:00,59.58491599999999,0.0,1273.1075,0.0,727.84519975,0.0,264.34999999999997,0.0,0.0,4581.15405275,59.58491599999999,1273.1075,727.84519975,264.34999999999997,-4581.15405275,-2256.266437,None,SE_4,2026-04-23
2026-01-05 00:00:00+00:00,210.47974775,0.0,1265.9425,0.0,713.029419,0.0,289.05,0.0,0.0,4721.161743000001,210.47974775,1265.9425,713.029419,289.05,-4721.161743000001,-2242.66007625,None,SE_4,2026-04-23
2026-01-05 01:00:00+00:00,216.8137475,0.0,1271.595,0.0,486.96127325,0.0,428.75,0.0,0.0,4641.7269285,216.8137475,1271.595,486.96127325,428.75,-4641.7269285,-2237.60690775,None,SE_4,2026-04-23
2026-01-05 02:00:00+00:00,212.83021925,0.0,1261.995,0.0,591.563385,0.0,570.75,0.0,0.0,4954.90734875,212.83021925,1261.995,591.563385,570.75,-4954.90734875,-2317.7687445,None,SE_4,2026-04-23
2026-01-05 03:00:00+00:00,7.63107575,0.0,1119.435,0.0,696.729538,0.0,477.775,0.0,0.0,4693.6848145,7.63107575,1119.435,696.729538,477.775,-4693.6848145,-2392.1142007500002,None,SE_4,2026-04-23
2026-01-05 04:00:00+00:00,0.0,0.0,904.2925,0.0,703.89700325,0.0,266.75,0.0,0.0,4327.151001,0.0,904.2925,703.89700325,266.75,-4327.151001,-2452.21149775,None,SE_4,2026-04-23
2026-01-05 05:00:00+00:00,0.0,0.0,738.315,0.0,729.30668625,0.0,433.725,0.0,0.0,4404.680420000001,0.0,738.315,729.30668625,433.725,-4404.680420000001,-2503.3337337500006,None,SE_4,2026-04-23
2026-01-05 06:00:00+00:00,0.0,0.0,579.6800000000001,0.0,722.617615,0.0,539.325,0.0,0.0,4409.53265425,0.0,579.6800000000001,722.617615,539.325,-4409.53265425,-2567.9100392499995,None,SE_4,2026-04-23
2026-01-05 07:00:00+00:00,0.0,0.0,90.9175,0.0,565.04650125,0.0,346.625,0.0,0.0,3675.6952515000003,0.0,90.9175,565.04650125,346.625,-3675.6952515000003,-2673.1062502500004,None,SE_4,2026-04-23
2026-01-05 08:00:00+00:00,0.0,0.0,0.2975,54.49837775,551.8882905,0.0,0.0,332.525,0.0,2866.8549195,0.0,-54.200877750000004,551.8882905,-332.525,-2866.8549195,-2701.69250675,None,SE_4,2026-04-23
2026-01-05 09:00:00+00:00,0.0,7.373581,0.0,238.37344324999998,732.5721585,0.0,0.0,582.625,0.0,2588.5443115,-7.373581,-238.37344324999998,732.5721585,-582.625,-2588.5443115,-2684.34417725,None,SE_4,2026-04-23
2026-01-05 10:00:00+00:00,0.0,194.822319,0.0,179.0162315,732.8706205000001,0.0,0.0,461.70000000000005,0.0,2508.083374,-194.822319,-179.0162315,732.8706205000001,-461.70000000000005,-2508.083374,-2610.751304,None,SE_4,2026-04-23
2026-01-05 11:00:00+00:00,0.0,203.0441285,0.0,316.933975,728.62222275,0.0,14.4,230.85000000000002,0.0,2848.493042,-203.0441285,-316.933975,728.62222275,-216.45000000000002,-2848.493042,-2856.29892275,[SYSTEM] PHYS_BILATERAL_ZERO_[PL]_LINEAR,SE_4,2026-04-23
2026-01-05 12:00:00+00:00,0.0,203.58941675,16.2925,36.211600749999995,715.6526185,0.0,28.8,0.0,0.0,3109.5190430000002,-203.58941675,-19.919100749999995,715.6526185,28.8,-3109.5190430000002,-2588.574942,None,SE_4,2026-04-23
2026-01-05 13:00:00+00:00,0.0,203.58114625000002,0.46,213.29166899999998,720.17950425,0.0,310.05,0.0,0.0,3296.06103525,-203.58114625000002,-212.83166899999998,720.17950425,310.05,-3296.06103525,-2682.2443462499996,None,SE_4,2026-04-23
2026-01-05 14:00:00+00:00,0.0,203.581154,2.1775,72.23162975,457.48136925,0.0,33.6,0.0,0.0,2853.5003662500003,-203.581154,-70.05412975,457.48136925,33.6,-2853.5003662500003,-2636.05428075,None,SE_4,2026-04-23
2026-01-05 15:00:00+00:00,0.0,199.896412,169.6875,16.29008675,190.61409175,0.0,14.575,0.0,0.0,2913.8654175,-199.896412,153.39741325,190.61409175,14.575,-2913.8654175,-2755.1753245,None,SE_4,2026-04-23
2026-01-05 16:00:00+00:00,0.0,163.795454,203.4225,0.0,261.74835199999995,15.24654875,0.0,25.825,0.0,2977.99346925,-163.795454,203.4225,246.50180324999997,-25.825,-2977.99346925,-2717.68962,None,SE_4,2026-04-23
2026-01-05 17:00:00+00:00,0.0,185.25663,91.4775,0.0,348.16968249999996,0.0,0.0,363.175,0.0,2645.2840575,-185.25663,91.4775,348.16968249999996,-363.175,-2645.2840575,-2754.068505,None,SE_4,2026-04-23
