,AT_CH,CH_AT,AT_CZ,CZ_AT,AT_DE_LU,DE_LU_AT,AT_HU,HU_AT,AT_IT_NORD,IT_NORD_AT,AT_SI,SI_AT,AT_CH_net_export,AT_CZ_net_export,AT_DE_LU_net_export,AT_HU_net_export,AT_IT_NORD_net_export,AT_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,681.41687,0.0,0.0,1289.5,67.477,2753.6503000000002,1624.62825,0.0,213.0,0.0,978.5,0.0,681.41687,-1289.5,-2686.1733000000004,1624.62825,213.0,978.5,-478.1281800000004,None,AT,2026-04-23
2026-01-01 01:00:00+00:00,610.04309,0.0,0.0,1488.1,89.703,2937.94735,1475.15525,0.0,190.0,0.0,849.4,0.0,610.04309,-1488.1,-2848.24435,1475.15525,190.0,849.4,-1211.7460099999994,None,AT,2026-04-23
2026-01-01 02:00:00+00:00,658.560852,0.0,0.0,1662.4,212.264,3382.28895,1326.51075,0.0,183.0,0.0,801.5,0.0,658.560852,-1662.4,-3170.02495,1326.51075,183.0,801.5,-1862.853348,None,AT,2026-04-23
2026-01-01 03:00:00+00:00,597.098754,0.0,0.0,1739.7,246.067,3395.65945,1264.5675,0.0,175.25,0.0,749.0999999999999,0.0,597.098754,-1739.7,-3149.59245,1264.5675,175.25,749.0999999999999,-2103.2761960000003,None,AT,2026-04-23
2026-01-01 04:00:00+00:00,658.358947,0.0,0.0,1730.1,251.009,2998.507025,1164.543,0.0,227.25,0.0,713.5,0.0,658.358947,-1730.1,-2747.498025,1164.543,227.25,713.5,-1713.946078,None,AT,2026-04-23
2026-01-01 05:00:00+00:00,811.272338,0.0,0.0,1901.8,184.299,2844.4046,947.7,0.0,205.25,0.0,585.9,0.0,811.272338,-1901.8,-2660.1056,947.7,205.25,585.9,-2011.7832619999995,None,AT,2026-04-23
2026-01-01 06:00:00+00:00,899.030395,0.0,0.0,1944.1,189.685,2743.5639,501.56575,0.0,210.75,0.0,438.7,0.0,899.030395,-1944.1,-2553.8789,501.56575,210.75,438.7,-2447.9327550000007,None,AT,2026-04-23
2026-01-01 07:00:00+00:00,836.017883,0.0,0.0,1567.5,160.13400000000001,2487.3140249999997,92.385,58.0105,199.0,0.0,50.6,145.7,836.017883,-1567.5,-2327.1800249999997,34.374500000000005,199.0,-95.1,-2920.3876419999997,None,AT,2026-04-23
2026-01-01 08:00:00+00:00,787.732971,0.0,0.0,1468.5,21.68,2856.8957,0.0,299.9405,213.0,0.0,0.0,374.7,787.732971,-1468.5,-2835.2157,-299.9405,213.0,-374.7,-3977.6232290000003,None,AT,2026-04-23
2026-01-01 09:00:00+00:00,793.885009,0.0,0.0,1331.6,93.23,3097.7152,0.0,225.87175,184.75,0.0,0.0,215.1,793.885009,-1331.6,-3004.4852,-225.87175,184.75,-215.1,-3798.4219409999996,None,AT,2026-04-23
2026-01-01 10:00:00+00:00,777.646484,0.0,0.0,1249.5,125.35675,3298.398075,1.29125,35.6295,199.75,0.0,7.0,46.4,777.646484,-1249.5,-3173.041325,-34.33825,199.75,-39.4,-3518.883091,None,AT,2026-04-23
2026-01-01 11:00:00+00:00,958.039794,0.0,0.0,1215.3,92.313175,3261.751275,0.0,188.298,206.0,0.0,0.0,28.799999999999997,958.039794,-1215.3,-3169.4381000000003,-188.298,206.0,-28.799999999999997,-3437.796306,None,AT,2026-04-23
2026-01-01 12:00:00+00:00,812.06958,0.0,0.0,1287.1,141.524,3229.5644,6.301,81.074,178.75,0.0,12.3,31.1,812.06958,-1287.1,-3088.0404000000003,-74.773,178.75,-18.8,-3477.8938200000007,None,AT,2026-04-23
2026-01-01 13:00:00+00:00,694.103698,0.0,0.0,1681.8,100.471925,3139.0449,374.78675,3.53575,192.75,0.0,358.7,0.0,694.103698,-1681.8,-3038.572975,371.251,192.75,358.7,-3103.5682770000003,None,AT,2026-04-23
2026-01-01 14:00:00+00:00,416.413421,0.0,0.0,1848.4,153.09925,3107.382625,768.9215,0.0,182.0,0.0,494.8,0.0,416.413421,-1848.4,-2954.283375,768.9215,182.0,494.8,-2940.548454,None,AT,2026-04-23
2026-01-01 15:00:00+00:00,362.62033,0.0,0.0,1924.1,183.426175,2845.5604249999997,729.65225,0.0,199.0,0.0,342.5,0.0,362.62033,-1924.1,-2662.1342499999996,729.65225,199.0,342.5,-2952.4616699999997,None,AT,2026-04-23
2026-01-01 16:00:00+00:00,503.321899,0.0,0.0,1895.9,192.762,2850.426925,648.9525,0.0,220.5,0.0,66.3,6.7,503.321899,-1895.9,-2657.664925,648.9525,220.5,59.599999999999994,-3121.1905260000003,None,AT,2026-04-23
2026-01-01 17:00:00+00:00,558.852294,0.0,0.0,1900.8,161.978,2634.673975,543.6055,0.0,218.0,0.0,7.2,4.8,558.852294,-1900.8,-2472.695975,543.6055,218.0,2.4000000000000004,-3050.638181,None,AT,2026-04-23
2026-01-01 18:00:00+00:00,711.606018,0.0,0.0,1915.1,162.128,2861.154575,543.59175,0.0,225.5,0.0,138.5,0.0,711.606018,-1915.1,-2699.026575,543.59175,225.5,138.5,-2994.928807,None,AT,2026-04-23
2026-01-01 19:00:00+00:00,714.057128,0.0,0.0,2107.6,138.12199999999999,3059.1615,585.82825,0.0,200.75,0.0,245.8,0.0,714.057128,-2107.6,-2921.0395000000003,585.82825,200.75,245.8,-3282.2041220000006,None,AT,2026-04-23
2026-01-01 20:00:00+00:00,833.422546,0.0,0.0,2073.3,190.948,3432.112225,646.04125,0.0,198.25,0.0,350.1,0.0,833.422546,-2073.3,-3241.164225,646.04125,198.25,350.1,-3286.650429,None,AT,2026-04-23
2026-01-01 21:00:00+00:00,894.711608,0.0,0.0,1971.2,137.251,3328.1580750000003,552.6179999999999,0.0,213.5,0.0,334.4,0.0,894.711608,-1971.2,-3190.907075,552.6179999999999,213.5,334.4,-3166.8774670000003,None,AT,2026-04-23
2026-01-01 22:00:00+00:00,892.97998,0.0,0.0,2081.0,151.235,3268.124225,545.6955,0.0,214.75,0.0,402.7,0.0,892.97998,-2081.0,-3116.889225,545.6955,214.75,402.7,-3141.763745,None,AT,2026-04-23
2026-01-01 23:00:00+00:00,1069.829711,0.0,0.0,2014.2,19.409,3174.3072,581.641,0.0,204.25,0.0,452.0,0.0,1069.829711,-2014.2,-3154.8982,581.641,204.25,452.0,-2861.377489,None,AT,2026-04-23
2026-01-02 00:00:00+00:00,1052.320434,0.0,0.0,2050.7,64.773,3075.72945,481.18375,0.0,194.25,0.0,390.4,0.0,1052.320434,-2050.7,-3010.9564499999997,481.18375,194.25,390.4,-2943.502265999999,None,AT,2026-04-23
2026-01-02 01:00:00+00:00,1014.126464,0.0,0.0,1999.3,74.435,3069.665475,478.231,0.0,188.5,0.0,345.2,0.0,1014.126464,-1999.3,-2995.230475,478.231,188.5,345.2,-2968.473011,None,AT,2026-04-23
2026-01-02 02:00:00+00:00,1044.907592,0.0,0.0,1930.1999999999998,53.989,3001.135825,438.00675,0.0,195.75,0.0,274.1,0.0,1044.907592,-1930.1999999999998,-2947.146825,438.00675,195.75,274.1,-2924.5824829999997,None,AT,2026-04-23
2026-01-02 03:00:00+00:00,1100.441162,0.0,0.0,1930.5,18.991,3061.416025,409.94425,0.0,192.25,0.0,221.6,0.0,1100.441162,-1930.5,-3042.425025,409.94425,192.25,221.6,-3048.689613,None,AT,2026-04-23
2026-01-02 04:00:00+00:00,1139.340698,0.0,0.0,1908.1,21.277,3130.5953,439.7145,0.0,196.5,0.0,209.7,0.0,1139.340698,-1908.1,-3109.3183,439.7145,196.5,209.7,-3032.163102,None,AT,2026-04-23
2026-01-02 05:00:00+00:00,1220.403564,0.0,0.0,2004.8,24.407,3099.9981,604.9435,0.0,222.0,0.0,467.6,0.0,1220.403564,-2004.8,-3075.5910999999996,604.9435,222.0,467.6,-2565.444036,None,AT,2026-04-23
2026-01-02 06:00:00+00:00,1247.958496,0.0,0.0,2007.7,31.662999999999997,3035.4630500000003,635.851,0.0,217.0,0.0,298.4,0.0,1247.958496,-2007.7,-3003.8000500000003,635.851,217.0,298.4,-2612.290554,None,AT,2026-04-23
2026-01-02 07:00:00+00:00,1289.0531,0.0,0.0,1808.5,34.371,2875.732475,329.548,0.0,192.0,0.0,0.0,124.1,1289.0531,-1808.5,-2841.3614749999997,329.548,192.0,-124.1,-2963.3603749999997,None,AT,2026-04-23
2026-01-02 08:00:00+00:00,1163.548706,0.0,0.0,1636.5,33.167,2712.03075,243.35825,0.0,200.25,0.0,0.0,151.0,1163.548706,-1636.5,-2678.86375,243.35825,200.25,-151.0,-2859.2067939999997,None,AT,2026-04-23
2026-01-02 09:00:00+00:00,691.070556,0.0,0.0,1667.7,41.385,2477.0591,270.74775,0.0,171.5,0.0,90.4,15.9,691.070556,-1667.7,-2435.6740999999997,270.74775,171.5,74.5,-2895.555794,None,AT,2026-04-23
2026-01-02 10:00:00+00:00,421.616119,0.0,0.0,1559.9,45.68600000000001,2469.164575,406.87874999999997,0.0,194.75,0.0,168.9,0.0,421.616119,-1559.9,-2423.4785749999996,406.87874999999997,194.75,168.9,-2791.2337059999995,None,AT,2026-04-23
2026-01-02 11:00:00+00:00,640.479858,0.0,0.0,1356.3,39.665,2425.171875,707.73975,0.0,224.25,0.0,158.6,0.0,640.479858,-1356.3,-2385.506875,707.73975,224.25,158.6,-2010.737267,None,AT,2026-04-23
2026-01-02 12:00:00+00:00,689.782897,0.0,0.0,1119.8,32.557,2448.048875,1058.27275,0.0,182.5,0.0,92.2,0.0,689.782897,-1119.8,-2415.491875,1058.27275,182.5,92.2,-1512.5362279999997,None,AT,2026-04-23
2026-01-02 13:00:00+00:00,668.982849,0.0,0.0,1171.4,57.117999999999995,2582.2745,1324.876,0.0,191.75,0.0,238.1,0.0,668.982849,-1171.4,-2525.1565,1324.876,191.75,238.1,-1272.8476510000003,None,AT,2026-04-23
2026-01-02 14:00:00+00:00,693.847473,0.0,0.0,1336.2,85.916,2554.91475,1395.58025,0.0,204.0,0.0,275.1,0.0,693.847473,-1336.2,-2468.9987499999997,1395.58025,204.0,275.1,-1236.6710269999999,None,AT,2026-04-23
2026-01-02 15:00:00+00:00,639.431579,0.0,0.0,1515.4,112.03,2439.61985,1268.228,0.0,201.5,0.0,104.0,0.0,639.431579,-1515.4,-2327.58985,1268.228,201.5,104.0,-1629.8302709999998,None,AT,2026-04-23
2026-01-02 16:00:00+00:00,466.403503,0.0,0.0,1502.1,102.475,2175.503775,1033.3855,0.0,207.5,0.0,26.6,0.0,466.403503,-1502.1,-2073.028775,1033.3855,207.5,26.6,-1841.2397720000004,None,AT,2026-04-23
2026-01-02 17:00:00+00:00,598.576171,0.0,0.0,1656.4,59.205,2108.47525,883.73475,0.0,216.75,0.0,8.2,10.7,598.576171,-1656.4,-2049.27025,883.73475,216.75,-2.5,-2009.109329,None,AT,2026-04-23
2026-01-02 18:00:00+00:00,892.304687,0.0,0.0,1737.9,46.544,2169.28155,774.4825,0.0,210.5,0.0,101.5,2.3,892.304687,-1737.9,-2122.7375500000003,774.4825,210.5,99.2,-1884.1503630000004,None,AT,2026-04-23
2026-01-02 19:00:00+00:00,1125.89038,0.0,0.0,1820.0,33.916,2449.8681500000002,713.48875,0.0,188.5,0.0,231.2,0.0,1125.89038,-1820.0,-2415.95215,713.48875,188.5,231.2,-1976.8730200000002,None,AT,2026-04-23
2026-01-02 20:00:00+00:00,1196.614135,0.0,0.0,1746.8,24.308,2686.820825,657.86025,0.0,192.0,0.0,262.3,0.0,1196.614135,-1746.8,-2662.512825,657.86025,192.0,262.3,-2100.5384399999994,None,AT,2026-04-23
2026-01-02 21:00:00+00:00,1271.597412,0.0,0.0,1751.8,25.949,2496.405975,372.241,0.0,205.75,0.0,114.69999999999999,0.0,1271.597412,-1751.8,-2470.456975,372.241,205.75,114.69999999999999,-2257.9685630000004,None,AT,2026-04-23
2026-01-02 22:00:00+00:00,1268.391113,0.0,0.0,1908.3,21.129,2484.53065,263.79875,0.0,173.25,0.0,124.30000000000001,0.0,1268.391113,-1908.3,-2463.4016500000002,263.79875,173.25,124.30000000000001,-2541.961787,None,AT,2026-04-23
2026-01-02 23:00:00+00:00,1238.966308,0.0,0.0,1889.0,66.389125,2193.14795,25.52575,61.59475,223.25,0.0,23.1,233.3,1238.966308,-1889.0,-2126.758825,-36.069,223.25,-210.20000000000002,-2799.8115169999996,None,AT,2026-04-23
2026-01-03 00:00:00+00:00,1084.816528,0.0,0.0,1585.8,127.73977500000001,1866.282075,0.0,111.063,182.25,0.0,0.0,376.7,1084.816528,-1585.8,-1738.5423,-111.063,182.25,-376.7,-2545.038772,None,AT,2026-04-23
2026-01-03 01:00:00+00:00,1033.633544,0.0,0.0,1383.1,111.24765000000001,1616.961125,0.57425,70.07775,186.5,0.0,0.0,373.1,1033.633544,-1383.1,-1505.713475,-69.50349999999999,186.5,-373.1,-2111.283431,None,AT,2026-04-23
2026-01-03 02:00:00+00:00,933.232849,0.0,0.0,1242.8000000000002,101.312075,1486.925025,0.99875,66.15825000000001,183.25,0.0,0.0,430.5,933.232849,-1242.8000000000002,-1385.61295,-65.15950000000001,183.25,-430.5,-2007.5896010000001,None,AT,2026-04-23
2026-01-03 03:00:00+00:00,469.31427,0.0,0.0,1194.1,166.827025,1261.546525,0.0,102.52,189.75,0.0,0.0,407.3,469.31427,-1194.1,-1094.7195,-102.52,189.75,-407.3,-2139.57523,None,AT,2026-04-23
2026-01-03 04:00:00+00:00,345.939147,0.0,0.0,1190.1,168.175975,1334.9932749999998,92.486,13.18275,186.5,0.0,0.0,209.2,345.939147,-1190.1,-1166.8172999999997,79.30325,186.5,-209.2,-1954.3749029999997,None,AT,2026-04-23
2026-01-03 05:00:00+00:00,299.466979,0.0,0.0,1398.6,145.214875,1568.3393500000002,346.7025,0.0,202.0,0.0,43.6,6.4,299.466979,-1398.6,-1423.124475,346.7025,202.0,37.2,-1936.3549960000003,None,AT,2026-04-23
2026-01-03 06:00:00+00:00,190.038467,0.0,0.0,1604.3000000000002,235.004475,1980.174175,661.6325,0.0,198.0,0.0,161.9,0.0,190.038467,-1604.3000000000002,-1745.1697000000001,661.6325,198.0,161.9,-2137.898733,None,AT,2026-04-23
2026-01-03 07:00:00+00:00,619.427062,0.0,0.0,1602.5,51.43005,2123.54585,588.604,0.0,210.25,0.0,243.7,0.0,619.427062,-1602.5,-2072.1158,588.604,210.25,243.7,-2012.6347379999995,None,AT,2026-04-23
2026-01-03 08:00:00+00:00,735.995422,0.0,0.0,1259.3,30.943925,1605.79005,357.98125,0.0,218.0,0.0,239.8,0.0,735.995422,-1259.3,-1574.846125,357.98125,218.0,239.8,-1282.3694530000002,None,AT,2026-04-23
2026-01-03 09:00:00+00:00,755.326721,0.0,0.0,1151.7,73.10385,1443.4787999999999,241.316,0.0,192.0,0.0,257.8,0.0,755.326721,-1151.7,-1370.37495,241.316,192.0,257.8,-1075.6322289999998,None,AT,2026-04-23
2026-01-03 10:00:00+00:00,673.213745,0.0,0.0,1189.9,72.1217,1749.773675,256.3205,0.00175,183.5,0.0,287.5,0.0,673.213745,-1189.9,-1677.651975,256.31874999999997,183.5,287.5,-1467.0194800000004,None,AT,2026-04-23
2026-01-03 11:00:00+00:00,545.941467,0.0,0.0,1271.9,134.023975,1941.342425,94.3895,0.16625,187.0,0.0,324.1,0.0,545.941467,-1271.9,-1807.31845,94.22325,187.0,324.1,-1927.9537330000003,None,AT,2026-04-23
2026-01-03 12:00:00+00:00,445.839202,0.0,0.0,1529.1,14.468425,2408.1412499999997,155.31075,1.38875,183.0,0.0,413.0,0.0,445.839202,-1529.1,-2393.6728249999996,153.92200000000003,183.0,413.0,-2727.0116229999994,None,AT,2026-04-23
2026-01-03 13:00:00+00:00,292.227325,0.0,0.0,1580.5,68.14892499999999,2724.76815,613.87175,0.0,184.0,0.0,472.3,0.0,292.227325,-1580.5,-2656.619225,613.87175,184.0,472.3,-2674.720149999999,None,AT,2026-04-23
2026-01-03 14:00:00+00:00,32.945415,0.0,0.0,1665.0,226.67624999999998,2898.04985,953.7785,0.0,192.75,0.0,483.4,0.0,32.945415,-1665.0,-2671.3736,953.7785,192.75,483.4,-2673.4996849999998,None,AT,2026-04-23
2026-01-03 15:00:00+00:00,0.0,101.56311,0.0,1670.0,357.70475,2630.7791500000003,1060.4257499999999,0.0,204.0,0.0,252.5,0.0,-101.56311,-1670.0,-2273.0744000000004,1060.4257499999999,204.0,252.5,-2527.7117600000006,None,AT,2026-04-23
2026-01-03 16:00:00+00:00,0.0,100.684326,0.0,1785.0,255.504925,2366.757725,881.07075,0.0,220.5,0.0,22.6,49.300000000000004,-100.684326,-1785.0,-2111.2527999999998,881.07075,220.5,-26.700000000000003,-2922.0663759999998,None,AT,2026-04-23
2026-01-03 17:00:00+00:00,257.206878,0.0,0.0,1853.6,130.324,2290.231,748.7125,0.0,208.5,0.0,0.0,34.6,257.206878,-1853.6,-2159.907,748.7125,208.5,-34.6,-2833.687622,None,AT,2026-04-23
2026-01-03 18:00:00+00:00,416.579833,0.0,0.0,1965.7,107.234325,2239.7830750000003,695.521,0.0,196.25,0.0,51.1,6.6,416.579833,-1965.7,-2132.5487500000004,695.521,196.25,44.5,-2745.3979170000002,None,AT,2026-04-23
2026-01-03 19:00:00+00:00,502.587432,0.0,0.0,1886.4,135.97,2617.7949,779.1875,0.0,185.75,0.0,253.3,0.0,502.587432,-1886.4,-2481.8249,779.1875,185.75,253.3,-2647.3999679999997,None,AT,2026-04-23
2026-01-03 20:00:00+00:00,639.602905,0.0,0.0,1933.0,108.617,2873.3788750000003,777.92875,0.0,185.5,0.0,405.0,0.0,639.602905,-1933.0,-2764.761875,777.92875,185.5,405.0,-2689.7302200000004,None,AT,2026-04-23
2026-01-03 21:00:00+00:00,645.572143,0.0,0.0,1985.0,86.872,2859.2376,852.50225,0.0,196.25,0.0,540.5,0.0,645.572143,-1985.0,-2772.3656,852.50225,196.25,540.5,-2522.5412069999998,None,AT,2026-04-23
2026-01-03 22:00:00+00:00,439.362823,0.0,0.0,2143.3,58.06,2699.1357749999997,570.6257499999999,0.0,182.0,0.0,477.2,0.0,439.362823,-2143.3,-2641.075775,570.6257499999999,182.0,477.2,-3115.187202,None,AT,2026-04-23
2026-01-03 23:00:00+00:00,386.599243,0.0,0.0,2225.9,89.145625,2806.952675,502.02625,0.0,194.5,0.0,589.6,0.0,386.599243,-2225.9,-2717.80705,502.02625,194.5,589.6,-3270.9815570000005,None,AT,2026-04-23
2026-01-04 00:00:00+00:00,437.383239,0.0,0.0,2129.5,124.97,2735.2174999999997,594.664,0.0,203.25,0.0,597.0,0.0,437.383239,-2129.5,-2610.2475,594.664,203.25,597.0,-2907.450261,None,AT,2026-04-23
2026-01-04 01:00:00+00:00,555.971984,0.0,0.0,1881.7,87.624,2561.684625,421.54125,0.0,220.0,0.0,354.1,0.0,555.971984,-1881.7,-2474.060625,421.54125,220.0,354.1,-2804.147391,None,AT,2026-04-23
2026-01-04 02:00:00+00:00,483.733093,0.0,0.0,1623.1999999999998,54.492000000000004,2343.8247,241.83724999999998,0.0,197.5,0.0,172.5,0.0,483.733093,-1623.1999999999998,-2289.3327,241.83724999999998,197.5,172.5,-2816.962357,None,AT,2026-04-23
2026-01-04 03:00:00+00:00,425.948486,0.0,0.0,1389.6,29.581,2073.27375,298.06325,0.0,204.25,0.0,144.3,0.0,425.948486,-1389.6,-2043.69275,298.06325,204.25,144.3,-2360.7310139999995,None,AT,2026-04-23
2026-01-04 04:00:00+00:00,536.243652,0.0,0.0,1472.3,25.689,2376.925975,241.14000000000001,0.0,187.0,0.0,62.7,0.0,536.243652,-1472.3,-2351.2369750000003,241.14000000000001,187.0,62.7,-2796.4533230000006,None,AT,2026-04-23
2026-01-04 05:00:00+00:00,477.497497,0.0,0.0,1623.7,33.356,2291.202825,209.01675,0.0,210.0,0.0,148.4,0.0,477.497497,-1623.7,-2257.8468249999996,209.01675,210.0,148.4,-2836.6325779999993,None,AT,2026-04-23
2026-01-04 06:00:00+00:00,435.004852,0.0,0.0,1841.6,35.762,2196.857175,332.43125,0.0,209.5,0.0,143.8,0.0,435.004852,-1841.6,-2161.095175,332.43125,209.5,143.8,-2881.9590729999995,None,AT,2026-04-23
2026-01-04 07:00:00+00:00,657.359619,0.0,0.0,1747.4,20.73705,2053.42505,92.1425,1.185,215.75,0.0,0.0,267.8,657.359619,-1747.4,-2032.6879999999999,90.9575,215.75,-267.8,-3083.820881,None,AT,2026-04-23
2026-01-04 08:00:00+00:00,629.596252,0.0,0.0,1411.5,185.372475,1588.7499249999998,165.33625,0.0,194.0,0.0,13.5,119.89999999999999,629.596252,-1411.5,-1403.37745,165.33625,194.0,-106.39999999999999,-1932.3449479999997,None,AT,2026-04-23
2026-01-04 09:00:00+00:00,692.467956,0.0,0.0,1228.0,104.040225,1652.141625,248.688,0.0,182.5,0.0,119.1,0.0,692.467956,-1228.0,-1548.1014,248.688,182.5,119.1,-1533.345444,None,AT,2026-04-23
2026-01-04 10:00:00+00:00,562.144592,0.0,0.0,1016.7,220.072725,1670.986925,371.92525,0.0,209.25,0.0,338.8,0.0,562.144592,-1016.7,-1450.9142,371.92525,209.25,338.8,-985.4943579999999,None,AT,2026-04-23
2026-01-04 11:00:00+00:00,673.003234,0.0,0.0,979.0,211.43195,1998.23695,574.973,0.0,200.5,0.0,387.8,0.0,673.003234,-979.0,-1786.805,574.973,200.5,387.8,-929.5287660000001,None,AT,2026-04-23
2026-01-04 12:00:00+00:00,346.508911,0.0,0.0,1041.9,178.05255,2024.158575,505.7325,0.0,192.5,0.0,136.4,0.0,346.508911,-1041.9,-1846.106025,505.7325,192.5,136.4,-1706.864614,None,AT,2026-04-23
2026-01-04 13:00:00+00:00,87.27613,0.0,0.0,1343.5,121.57447499999999,2371.159025,580.184,0.0,186.0,0.0,117.3,0.0,87.27613,-1343.5,-2249.58455,580.184,186.0,117.3,-2622.32442,None,AT,2026-04-23
2026-01-04 14:00:00+00:00,0.0,214.518127,0.0,1554.3,341.0153,2499.984525,690.191,0.0,178.75,0.0,92.9,0.0,-214.518127,-1554.3,-2158.969225,690.191,178.75,92.9,-2965.9463519999995,None,AT,2026-04-23
2026-01-04 15:00:00+00:00,0.0,558.452087,0.0,1811.1,520.0863,2538.376175,627.846,0.0,166.25,0.0,8.4,25.3,-558.452087,-1811.1,-2018.289875,627.846,166.25,-16.9,-3610.6459620000005,None,AT,2026-04-23
2026-01-04 16:00:00+00:00,0.0,529.007751,0.0,1832.4,429.154025,1777.60615,338.113,0.0,203.5,0.0,0.0,216.4,-529.007751,-1832.4,-1348.452125,338.113,203.5,-216.4,-3384.6468760000007,None,AT,2026-04-23
2026-01-04 17:00:00+00:00,0.0,350.510498,0.0,1863.9,275.046725,1671.1918,309.59524999999996,0.0,219.25,0.0,0.0,198.7,-350.510498,-1863.9,-1396.1450750000001,309.59524999999996,219.25,-198.7,-3280.4103230000005,None,AT,2026-04-23
2026-01-04 18:00:00+00:00,0.0,256.177581,0.0,1957.0,200.487725,1787.008375,380.70425,0.0,182.75,0.0,90.3,20.1,-256.177581,-1957.0,-1586.52065,380.70425,182.75,70.19999999999999,-3166.043981,None,AT,2026-04-23
2026-01-04 19:00:00+00:00,2.023651,0.0,0.0,2005.8,281.320275,2083.5584,396.53274999999996,0.0,222.0,0.0,170.2,0.0,2.023651,-2005.8,-1802.2381249999999,396.53274999999996,222.0,170.2,-3017.281724,None,AT,2026-04-23
2026-01-04 20:00:00+00:00,106.400489,0.0,0.0,2224.3999999999996,200.614925,2432.618225,320.27225,0.0,182.75,0.0,105.1,0.0,106.400489,-2224.3999999999996,-2232.0033000000003,320.27225,182.75,105.1,-3741.8805610000004,None,AT,2026-04-23
2026-01-04 21:00:00+00:00,79.525802,0.0,0.0,2230.2,264.426725,2689.31945,329.98775,0.0,174.25,0.0,158.5,0.0,79.525802,-2230.2,-2424.892725,329.98775,174.25,158.5,-3912.829173,None,AT,2026-04-23
2026-01-04 22:00:00+00:00,126.603439,0.0,0.0,2341.9,230.430025,2884.057475,164.6,0.018,199.0,0.0,158.8,0.0,126.603439,-2341.9,-2653.62745,164.582,199.0,158.8,-4346.542011,None,AT,2026-04-23
2026-01-04 23:00:00+00:00,23.515846,0.0,0.0,2298.2,294.60315,3012.52,175.17125000000001,0.0,196.25,0.0,223.6,0.0,23.515846,-2298.2,-2717.91685,175.17125000000001,196.25,223.6,-4397.579753999999,None,AT,2026-04-23
2026-01-05 00:00:00+00:00,11.580695,0.0,0.0,2187.9,302.09735,2690.283925,11.3225,28.40625,203.0,0.0,114.7,0.0,11.580695,-2187.9,-2388.186575,-17.083750000000002,203.0,114.7,-4263.889630000001,None,AT,2026-04-23
2026-01-05 01:00:00+00:00,0.0,38.053234,0.0,2213.6,332.11199999999997,2766.132625,20.052,21.3985,185.75,0.0,154.20000000000002,0.0,-38.053234,-2213.6,-2434.020625,-1.346499999999999,185.75,154.20000000000002,-4347.070359,None,AT,2026-04-23
2026-01-05 02:00:00+00:00,0.0,113.182495,0.0,2083.0,370.782425,2633.2803000000004,6.321000000000001,26.99575,199.5,0.0,120.1,0.0,-113.182495,-2083.0,-2262.4978750000005,-20.67475,199.5,120.1,-4159.75512,None,AT,2026-04-23
2026-01-05 03:00:00+00:00,0.0,62.819286,0.0,2105.3,326.87172499999997,2581.10235,61.22825,6.19125,200.25,0.0,146.6,0.0,-62.819286,-2105.3,-2254.230625,55.037000000000006,200.25,146.6,-4020.462911,None,AT,2026-04-23
2026-01-05 04:00:00+00:00,0.0,138.028457,0.0,2060.9,333.30615,2787.836725,225.17249999999999,0.009,202.75,0.0,142.9,0.0,-138.028457,-2060.9,-2454.530575,225.1635,202.75,142.9,-4082.645532000001,None,AT,2026-04-23
2026-01-05 05:00:00+00:00,0.0,434.405395,0.0,1682.4,436.800925,2496.646775,450.22175000000004,0.0,182.0,0.0,285.0,0.0,-434.405395,-1682.4,-2059.84585,450.22175000000004,182.0,285.0,-3259.4294950000008,None,AT,2026-04-23
2026-01-05 06:00:00+00:00,0.0,1407.33142,0.0,1327.9,755.96945,1557.018625,649.75775,0.0,84.0,0.0,402.8,0.0,-1407.33142,-1327.9,-801.0491749999999,649.75775,84.0,402.8,-2399.7228450000002,None,AT,2026-04-23
2026-01-05 07:00:00+00:00,0.0,1424.635498,0.0,1171.1,1135.461125,751.0277,542.54125,0.0,137.75,0.0,341.2,0.0,-1424.635498,-1171.1,384.43342500000006,542.54125,137.75,341.2,-1189.8108229999998,None,AT,2026-04-23
2026-01-05 08:00:00+00:00,0.0,1314.40625,0.0,1232.7,1027.0206,836.12315,602.1152500000001,0.0,138.25,0.0,463.1,0.0,-1314.40625,-1232.7,190.89745000000005,602.1152500000001,138.25,463.1,-1152.7435499999997,None,AT,2026-04-23
2026-01-05 09:00:00+00:00,0.0,1285.421508,0.0,1273.5,1008.276175,1138.0356,673.2345,0.0,137.5,0.0,576.0,0.0,-1285.421508,-1273.5,-129.75942499999996,673.2345,137.5,576.0,-1301.9464329999996,None,AT,2026-04-23
2026-01-05 10:00:00+00:00,0.0,1391.510131,0.0,1372.5,916.333275,1344.61255,773.9745,0.0,117.25,0.0,712.9,0.0,-1391.510131,-1372.5,-428.2792750000001,773.9745,117.25,712.9,-1588.1649059999995,None,AT,2026-04-23
2026-01-05 11:00:00+00:00,0.0,1252.586303,0.0,1378.1,897.0566249999999,1426.01555,875.16875,0.0,128.75,0.0,843.3,0.0,-1252.586303,-1378.1,-528.9589250000001,875.16875,128.75,843.3,-1312.4264780000005,None,AT,2026-04-23
