,BE,NL,FR,CH,AT,CZ,GB,NO_2,HU,IT_NORD,ES,SI,RS,PL,ME,DK_1,RO,LT,BG,SE_3,LV,BA,NO_1,SE_4,NO_5,SK,EE,DK_2,FI,NO_4,SE_1,SE_2,DE_LU,MK,PT,GR,NO_3,IT_SUD,IT_CSUD,IT_CNOR,IT_SARD,IT_SICI,IT_CALA,HR,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.057725177999045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73849934304108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.149391295585005,0.0,0.0,0.0,19.155798098501204,18.33863034723864,84.99064366470678,174.44048223497813,0.0,0.5483397737270694,15.914269767874515,1.2653106311069073,5.855887630955749,0.0,0.0,0.0,0.0,17.045022034285893,0.0,IT_SARD,2026-04-23
2026-01-01 01:00:00+00:00,0.0,0.0,7.056524291400741,0.0,0.0,8.26314876737557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8295518846994,0.0,0.13977803885744805,0.0,0.0,0.0,0.0,0.0,2.0845816713929657,0.0,8.99490568971848,0.0,0.0,0.0,0.0,19.96408173367757,106.53731010321331,239.29811363153408,0.0,3.1091169183697227,15.355939793182564,0.0,8.216682013917556,0.0,0.0,0.0,0.0,23.150265462660585,0.0,IT_SARD,2026-04-23
2026-01-01 02:00:00+00:00,0.0,0.0,44.75019277127697,0.0,0.0,9.755532226778971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295765281983862,0.0,14.467685283902494,0.0,2.518675012700012,0.0,11.613262300479006,0.0,0.0,0.0,0.0,0.0,9.969943669362191,0.0,0.0,0.0,9.928493302606208,16.356691543427498,101.56922505583283,253.34275750499827,0.0,0.0,11.786977019338176,0.0,9.228358925946035,0.0,0.0,0.0,0.0,22.78262885515301,0.0,IT_SARD,2026-04-23
2026-01-01 03:00:00+00:00,0.0,0.0,26.42593416550487,0.0,0.0,5.7646313213715175,2.633073841891341,0.0,0.0,0.0,0.0,0.0,0.0,4.717703157911812,0.0,7.032107550220406,0.0,1.6487093133073474,0.0,7.457675296803018,0.0,0.0,0.0,0.0,1.1337970953374847,4.883339256000018,0.0,0.0,0.0,0.0,8.544437141460559,58.17135263876919,155.20957577241037,0.0,0.0,4.274131487623961,0.0,3.733563678374133,0.0,0.0,0.0,0.0,13.619968283014014,0.0,IT_SARD,2026-04-23
2026-01-01 04:00:00+00:00,0.0,0.0,5.800085962313348,0.0,0.0,1.7228837773170993,3.3635718995032544,0.0,0.0,0.0,0.0,0.0,0.0,4.005508389223083,0.0,1.1907620059211041,0.0,0.5654465692005911,0.0,2.6024765173853486,0.0,0.0,0.0,0.0,0.9454981094237443,1.5718885396218247,0.0,0.0,0.0,0.0,3.1545270140193273,21.315136056823576,57.57913141270309,0.0,0.0,1.3610244344066296,0.0,1.1461084306990634,0.0,0.0,0.0,0.0,4.9259508814389035,0.0,IT_SARD,2026-04-23
2026-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 06:00:00+00:00,0.0,0.0,5.526684923104833,0.0,0.0,1.6460954186850592,4.414661589994665,0.0,0.0,0.0,0.0,0.0,0.0,14.34792876533638,0.0,0.30826852513751746,0.0,0.0,0.0,2.1399101143978925,0.0,0.0,0.0,0.0,2.7205080415434755,3.2095865737431217,0.0,0.0,0.0,0.21159506989782584,6.7199195305734145,34.497239937542254,105.46948597616154,0.0,0.0,0.8948563061380076,0.0,3.2916336416626892,0.0,0.0,0.0,0.0,8.101625586081337,0.0,IT_SARD,2026-04-23
2026-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 10:00:00+00:00,0.0,0.0,18.197212518045863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.719916483889765,0.0,0.8243766307164763,4.887245637513141,0.0,0.3219367421103342,0.0,0.0,0.0,0.0,0.0,3.66816636456012,0.0,0.0,0.0,0.0,5.483853161576733,5.042066701611462,24.4819459370818,64.01705286522925,0.0,0.0,5.923089627545089,0.0,8.016088271726048,0.0,0.0,0.0,0.0,1.9170490583939255,0.0,IT_SARD,2026-04-23
2026-01-01 11:00:00+00:00,0.0,0.0,66.2187470333625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042143475947112784,0.0,0.0,26.234313777078114,0.0,1.289698424176408,10.281207127850076,0.0,0.7836165121619261,0.0,0.0,0.0,0.0,0.0,2.058366609399827,0.0,0.0,0.0,0.0,10.5951219935587,10.581794569541241,50.53651127227318,119.86487050949405,0.0,0.0,11.238800553537262,0.0,18.18653077410049,0.0,0.0,0.0,0.0,4.088277367519123,0.0,IT_SARD,2026-04-23
2026-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SARD,2026-04-23
2026-01-01 15:00:00+00:00,0.0,0.0,41.60088386544682,0.0,0.0,0.020637628327958006,0.0,0.0,0.0,0.0,0.0,1.9440035905774729,0.0,8.14850830415049,0.0,4.6232353982376955,0.9919277812605589,1.1170751727468506,0.0,0.0,0.0,0.0,0.0,0.0,0.6643689710502977,1.454800302330491,0.0,0.0,0.0,2.652189398127034,8.470780628286596,33.023560210127215,73.90771855975085,0.0,0.0,0.0,0.0,4.009596360860557,0.0,0.0,0.0,0.0,5.977795791546672,0.6429180371724684,IT_SARD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,0.0,32.870783703585936,0.0,0.0,0.13588072932711195,0.0,0.1917472344639485,0.0,0.0,0.0,2.2426297497155034,0.0,6.814358804172857,0.0,2.5378216684413832,0.2829188197961519,0.7685828467042048,0.0,0.0,0.0,0.0,0.0,0.0,1.2681138797964857,1.6173393084835277,0.0,0.0,0.0,0.1397061105633006,7.027703503532786,26.921917404100725,57.452683527333186,0.0,3.50404921234866,0.0,0.0,3.015675541195262,0.0,0.0,0.0,0.0,4.515543767550834,0.19254418888815408,IT_SARD,2026-04-23
